"eco_values","species","latitude","longitude","date_obs","source","coord_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.longitude.x","occurrence_id.latitude.x","tmax_mean_c","occurrence_id.longitude.y","occurrence_id.latitude.y","prec_mean_annual","occurrence_id.longitude.x.x","occurrence_id.latitude.x.x","tas_current_july_c","occurrence_id.longitude.y.y","occurrence_id.latitude.y.y","tas_future_july_2050_c","delta_tas_july_c","NDVI"
107,"Impatiens noli-tangere",46.51807,6.29839,2024-09-01,"gbif","6.29839_46.51807","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",803,6.29839,46.51807,11.825,6.29839,46.51807,127.916666666667,6.29839,46.51807,19.7500000000001,6.29839,46.51807,18.7500000000001,-1,0.0268
107,"Impatiens noli-tangere",46.51807,6.29839,2024-09-01,"gbif","6.29839_46.51807","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",803,6.29839,46.51807,11.825,6.29839,46.51807,127.916666666667,6.29839,46.51807,19.35,6.29839,46.51807,18.7500000000001,-0.599999999999966,0.0268
107,"Impatiens noli-tangere",47.22695,9.38641,2023-07-14,"gbif","9.38641_47.22695","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1776,9.38641,47.22695,5.44166666666672,9.38641,47.22695,184.333333333333,9.38641,47.22695,16.15,9.38641,47.22695,10.95,-5.19999999999999,-0.0472
107,"Impatiens noli-tangere",47.22695,9.38641,2023-07-14,"gbif","9.38641_47.22695","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1776,9.38641,47.22695,5.44166666666672,9.38641,47.22695,184.333333333333,9.38641,47.22695,19.15,9.38641,47.22695,10.95,-8.19999999999999,-0.0472
107,"Impatiens noli-tangere",47.22695,9.38641,2023-07-14,"gbif","9.38641_47.22695","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1776,9.38641,47.22695,5.44166666666672,9.38641,47.22695,184.333333333333,9.38641,47.22695,19.65,9.38641,47.22695,10.95,-8.69999999999999,-0.0472
107,"Impatiens noli-tangere",46.65862,7.27533,2025-08-18,"gbif","7.27533_46.65862","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1125,7.27533,46.65862,10.5833333333334,7.27533,46.65862,129.166666666667,7.27533,46.65862,18.65,7.27533,46.65862,16.95,-1.69999999999999,-0.0784
107,"Impatiens noli-tangere",46.65862,7.27533,2025-08-18,"gbif","7.27533_46.65862","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1125,7.27533,46.65862,10.5833333333334,7.27533,46.65862,129.166666666667,7.27533,46.65862,19.7500000000001,7.27533,46.65862,16.95,-2.80000000000001,-0.0784
107,"Impatiens noli-tangere",46.65862,7.27533,2025-08-18,"gbif","7.27533_46.65862","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1125,7.27533,46.65862,10.5833333333334,7.27533,46.65862,129.166666666667,7.27533,46.65862,18.95,7.27533,46.65862,16.95,-2,-0.0784
107,"Impatiens glandulifera",47.43182,9.16715,2025-04-23,"gbif","9.16715_47.43182","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",543,9.16715,47.43182,12.6250000000001,9.16715,47.43182,117.916666666667,9.16715,47.43182,14.55,9.16715,47.43182,19.7500000000001,5.20000000000005,0.2551
107,"Impatiens glandulifera",47.43182,9.16715,2025-04-23,"gbif","9.16715_47.43182","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",543,9.16715,47.43182,12.6250000000001,9.16715,47.43182,117.916666666667,9.16715,47.43182,19.7500000000001,9.16715,47.43182,19.7500000000001,0,0.2551
107,"Impatiens glandulifera",47.43182,9.16715,2025-04-23,"gbif","9.16715_47.43182","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",543,9.16715,47.43182,12.6250000000001,9.16715,47.43182,117.916666666667,9.16715,47.43182,18.95,9.16715,47.43182,19.7500000000001,0.800000000000011,0.2551
107,"Impatiens noli-tangere",47.05707,8.65617,2025-08-04,"gbif","8.65617_47.05707","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1256,8.65617,47.05707,9.37500000000006,8.65617,47.05707,170.75,8.65617,47.05707,14.55,8.65617,47.05707,16.05,1.5,0.0362
107,"Impatiens noli-tangere",47.05707,8.65617,2025-08-04,"gbif","8.65617_47.05707","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1256,8.65617,47.05707,9.37500000000006,8.65617,47.05707,170.75,8.65617,47.05707,19.15,8.65617,47.05707,16.05,-3.10000000000002,0.0362
107,"Impatiens noli-tangere",47.05707,8.65617,2025-08-04,"gbif","8.65617_47.05707","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1256,8.65617,47.05707,9.37500000000006,8.65617,47.05707,170.75,8.65617,47.05707,18.95,8.65617,47.05707,16.05,-2.90000000000003,0.0362
107,"Impatiens glandulifera",47.4319,9.17602,2025-04-23,"gbif","9.17602_47.4319","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",563,9.17602,47.4319,12.5166666666667,9.17602,47.4319,118.333333333333,9.17602,47.4319,14.55,9.17602,47.4319,19.65,5.10000000000002,0.5231
107,"Impatiens glandulifera",47.4319,9.17602,2025-04-23,"gbif","9.17602_47.4319","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",563,9.17602,47.4319,12.5166666666667,9.17602,47.4319,118.333333333333,9.17602,47.4319,19.15,9.17602,47.4319,19.65,0.5,0.5231
107,"Impatiens glandulifera",47.4319,9.17602,2025-04-23,"gbif","9.17602_47.4319","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",563,9.17602,47.4319,12.5166666666667,9.17602,47.4319,118.333333333333,9.17602,47.4319,19.45,9.17602,47.4319,19.65,0.199999999999989,0.5231
107,"Impatiens noli-tangere",46.38317,8.57606,2024-06-18,"gbif","8.57606_46.38317","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2067,8.57606,46.38317,5.11666666666667,8.57606,46.38317,140.416666666667,8.57606,46.38317,14.45,8.57606,46.38317,12.65,-1.80000000000001,0.3007
107,"Impatiens noli-tangere",46.38317,8.57606,2024-06-18,"gbif","8.57606_46.38317","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2067,8.57606,46.38317,5.11666666666667,8.57606,46.38317,140.416666666667,8.57606,46.38317,19.15,8.57606,46.38317,12.65,-6.5,0.3007
107,"Impatiens noli-tangere",46.38317,8.57606,2024-06-18,"gbif","8.57606_46.38317","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2067,8.57606,46.38317,5.11666666666667,8.57606,46.38317,140.416666666667,8.57606,46.38317,19.45,8.57606,46.38317,12.65,-6.80000000000001,0.3007
107,"Impatiens glandulifera",47.32572,9.08406,2025-05-28,"gbif","9.08406_47.32572","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",615,9.08406,47.32572,12.3833333333334,9.08406,47.32572,131,9.08406,47.32572,14.45,9.08406,47.32572,19.15,4.69999999999999,0.1452
107,"Impatiens glandulifera",47.32572,9.08406,2025-05-28,"gbif","9.08406_47.32572","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",615,9.08406,47.32572,12.3833333333334,9.08406,47.32572,131,9.08406,47.32572,19.35,9.08406,47.32572,19.15,-0.199999999999989,0.1452
107,"Impatiens glandulifera",47.32572,9.08406,2025-05-28,"gbif","9.08406_47.32572","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",615,9.08406,47.32572,12.3833333333334,9.08406,47.32572,131,9.08406,47.32572,19.45,9.08406,47.32572,19.15,-0.300000000000011,0.1452
107,"Impatiens glandulifera",47.31751,9.0858,2025-05-28,"gbif","9.0858_47.31751","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",605,9.0858,47.31751,12.5166666666667,9.0858,47.31751,131.916666666667,9.0858,47.31751,14.45,9.0858,47.31751,19.2500000000001,4.80000000000001,0.0131
107,"Impatiens glandulifera",47.31751,9.0858,2025-05-28,"gbif","9.0858_47.31751","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",605,9.0858,47.31751,12.5166666666667,9.0858,47.31751,131.916666666667,9.0858,47.31751,19.35,9.0858,47.31751,19.2500000000001,-0.0999999999999659,0.0131
107,"Impatiens glandulifera",47.31751,9.0858,2025-05-28,"gbif","9.0858_47.31751","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",605,9.0858,47.31751,12.5166666666667,9.0858,47.31751,131.916666666667,9.0858,47.31751,18.95,9.0858,47.31751,19.2500000000001,0.300000000000011,0.0131
107,"Impatiens glandulifera",47.43177,9.16761,2025-04-23,"gbif","9.16761_47.43177","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",543,9.16761,47.43177,12.6250000000001,9.16761,47.43177,117.916666666667,9.16761,47.43177,15.65,9.16761,47.43177,19.7500000000001,4.10000000000002,0.2551
107,"Impatiens glandulifera",47.43177,9.16761,2025-04-23,"gbif","9.16761_47.43177","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",543,9.16761,47.43177,12.6250000000001,9.16761,47.43177,117.916666666667,9.16761,47.43177,19.35,9.16761,47.43177,19.7500000000001,0.400000000000034,0.2551
107,"Impatiens glandulifera",47.43177,9.16761,2025-04-23,"gbif","9.16761_47.43177","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",543,9.16761,47.43177,12.6250000000001,9.16761,47.43177,117.916666666667,9.16761,47.43177,18.95,9.16761,47.43177,19.7500000000001,0.800000000000011,0.2551
107,"Impatiens noli-tangere",46.3838,8.51107,2023-07-05,"gbif","8.51107_46.3838","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1972,8.51107,46.3838,4.29166666666669,8.51107,46.3838,172.75,8.51107,46.3838,15.65,8.51107,46.3838,11.95,-3.69999999999999,-0.0037
107,"Impatiens noli-tangere",46.3838,8.51107,2023-07-05,"gbif","8.51107_46.3838","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1972,8.51107,46.3838,4.29166666666669,8.51107,46.3838,172.75,8.51107,46.3838,19.2500000000001,8.51107,46.3838,11.95,-7.30000000000001,-0.0037
107,"Impatiens noli-tangere",46.3838,8.51107,2023-07-05,"gbif","8.51107_46.3838","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1972,8.51107,46.3838,4.29166666666669,8.51107,46.3838,172.75,8.51107,46.3838,18.95,8.51107,46.3838,11.95,-7,-0.0037
107,"Impatiens noli-tangere",47.09317,9.31567,2023-07-08,"gbif","9.31567_47.09317","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",908,9.31567,47.09317,11.225,9.31567,47.09317,138,9.31567,47.09317,15.65,9.31567,47.09317,17.45,1.80000000000001,0.0343
107,"Impatiens noli-tangere",47.09317,9.31567,2023-07-08,"gbif","9.31567_47.09317","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",908,9.31567,47.09317,11.225,9.31567,47.09317,138,9.31567,47.09317,19.2500000000001,9.31567,47.09317,17.45,-1.80000000000001,0.0343
107,"Impatiens noli-tangere",47.09317,9.31567,2023-07-08,"gbif","9.31567_47.09317","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",908,9.31567,47.09317,11.225,9.31567,47.09317,138,9.31567,47.09317,18.95,9.31567,47.09317,17.45,-1.5,0.0343
107,"Impatiens glandulifera",47.42634,9.18236,2025-04-23,"gbif","9.18236_47.42634","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18236,47.42634,12.5166666666667,9.18236,47.42634,118.333333333333,9.18236,47.42634,18.85,9.18236,47.42634,19.65,0.800000000000011,0.4349
107,"Impatiens glandulifera",47.42634,9.18236,2025-04-23,"gbif","9.18236_47.42634","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18236,47.42634,12.5166666666667,9.18236,47.42634,118.333333333333,9.18236,47.42634,19.2500000000001,9.18236,47.42634,19.65,0.399999999999977,0.4349
107,"Impatiens glandulifera",47.42634,9.18236,2025-04-23,"gbif","9.18236_47.42634","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18236,47.42634,12.5166666666667,9.18236,47.42634,118.333333333333,9.18236,47.42634,18.95,9.18236,47.42634,19.65,0.699999999999989,0.4349
107,"Impatiens glandulifera",47.42628,9.18275,2025-04-23,"gbif","9.18275_47.42628","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18275,47.42628,12.5166666666667,9.18275,47.42628,118.333333333333,9.18275,47.42628,18.85,9.18275,47.42628,19.65,0.800000000000011,0.4349
107,"Impatiens glandulifera",47.42628,9.18275,2025-04-23,"gbif","9.18275_47.42628","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18275,47.42628,12.5166666666667,9.18275,47.42628,118.333333333333,9.18275,47.42628,19.35,9.18275,47.42628,19.65,0.300000000000011,0.4349
107,"Impatiens glandulifera",47.42628,9.18275,2025-04-23,"gbif","9.18275_47.42628","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18275,47.42628,12.5166666666667,9.18275,47.42628,118.333333333333,9.18275,47.42628,18.95,9.18275,47.42628,19.65,0.699999999999989,0.4349
107,"Impatiens glandulifera",47.27058,9.10971,2025-05-27,"gbif","9.10971_47.27058","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",617,9.10971,47.27058,12.6750000000001,9.10971,47.27058,141.583333333333,9.10971,47.27058,18.85,9.10971,47.27058,19.35,0.5,0.0485
107,"Impatiens glandulifera",47.27058,9.10971,2025-05-27,"gbif","9.10971_47.27058","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",617,9.10971,47.27058,12.6750000000001,9.10971,47.27058,141.583333333333,9.10971,47.27058,19.35,9.10971,47.27058,19.35,0,0.0485
107,"Impatiens glandulifera",47.27058,9.10971,2025-05-27,"gbif","9.10971_47.27058","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",617,9.10971,47.27058,12.6750000000001,9.10971,47.27058,141.583333333333,9.10971,47.27058,19.2500000000001,9.10971,47.27058,19.35,0.0999999999999659,0.0485
107,"Impatiens glandulifera",47.42752,9.18311,2025-04-23,"gbif","9.18311_47.42752","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18311,47.42752,12.5166666666667,9.18311,47.42752,118.333333333333,9.18311,47.42752,19.85,9.18311,47.42752,19.65,-0.199999999999989,0.2821
107,"Impatiens glandulifera",47.42752,9.18311,2025-04-23,"gbif","9.18311_47.42752","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18311,47.42752,12.5166666666667,9.18311,47.42752,118.333333333333,9.18311,47.42752,19.35,9.18311,47.42752,19.65,0.300000000000011,0.2821
107,"Impatiens glandulifera",47.42752,9.18311,2025-04-23,"gbif","9.18311_47.42752","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",579,9.18311,47.42752,12.5166666666667,9.18311,47.42752,118.333333333333,9.18311,47.42752,19.2500000000001,9.18311,47.42752,19.65,0.399999999999977,0.2821
107,"Impatiens glandulifera",47.50297,8.90972,2025-02-05,"gbif","8.90972_47.50297","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",503,8.90972,47.50297,13.1250000000001,8.90972,47.50297,94.8333333333333,8.90972,47.50297,19.85,8.90972,47.50297,20.15,0.300000000000011,0.2764
107,"Impatiens glandulifera",47.50297,8.90972,2025-02-05,"gbif","8.90972_47.50297","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",503,8.90972,47.50297,13.1250000000001,8.90972,47.50297,94.8333333333333,8.90972,47.50297,14.15,8.90972,47.50297,20.15,6,0.2764
107,"Impatiens glandulifera",47.50297,8.90972,2025-02-05,"gbif","8.90972_47.50297","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",503,8.90972,47.50297,13.1250000000001,8.90972,47.50297,94.8333333333333,8.90972,47.50297,18.95,8.90972,47.50297,20.15,1.19999999999999,0.2764
107,"Impatiens glandulifera",47.31713,9.08476,2025-05-28,"gbif","9.08476_47.31713","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",613,9.08476,47.31713,12.5166666666667,9.08476,47.31713,131.916666666667,9.08476,47.31713,18.95,9.08476,47.31713,19.2500000000001,0.300000000000011,0.0131
107,"Impatiens glandulifera",47.31713,9.08476,2025-05-28,"gbif","9.08476_47.31713","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",613,9.08476,47.31713,12.5166666666667,9.08476,47.31713,131.916666666667,9.08476,47.31713,14.15,9.08476,47.31713,19.2500000000001,5.10000000000002,0.0131
107,"Impatiens glandulifera",47.31713,9.08476,2025-05-28,"gbif","9.08476_47.31713","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",613,9.08476,47.31713,12.5166666666667,9.08476,47.31713,131.916666666667,9.08476,47.31713,18.95,9.08476,47.31713,19.2500000000001,0.300000000000011,0.0131
107,"Impatiens glandulifera",47.38204,9.52602,2025-05-19,"gbif","9.52602_47.38204","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",645,9.52602,47.38204,12.675,9.52602,47.38204,119.416666666667,9.52602,47.38204,18.95,9.52602,47.38204,19.55,0.599999999999966,0.7796
